id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
846461,09005611162000207000000000S0,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 1) GONZALO VAZQUEZ VELA,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,4 norte,CALLE,Puerto de Palos,AVENIDA,86 DE AV. 510,CALLE,PUERTO OPORTO,1000,NA,NA,NA,0,NA,COLONIA,san pedro el chico,NA,NA,NA,07480,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2127,014,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.46599211,-99.09095406000002,2014-12
1059463,09003611162000087000000000S1,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 13) RICARDO FLORES MAGON,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,CIRCUNVALACION,Taxqueña,CALLE,PASEO DE LA LUZ,CALLE,PASEO DE LOS ABETOS,AVENIDA,PASEO DEL BOSQUE,1620,NA,NA,NA,0,NA,COLONIA,Santa María InsurgentesPaseos de Taxqueña,NA,NA,NA,04250,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1232,015,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.34052834,-99.12971553,2014-12
1059462,09015611162000157000000000S6,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 12) JOSE MARIA MORELOS,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,Interior (Avenida Río Consulado),CALLE,Chopo,CALLE,Oyamel,AVENIDA,RIO CONSULADO,1,NA,NA,NA,0,NA,COLONIA,Santa María Insurgentes,NA,NA,NA,06430,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0057,007,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.46286409,-99.15197217,2014-12
846466,09017611162000097000000000S0,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 14) LUIS ENRIQUE ERRO,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,Peluqueros,CALLE,PLOMEROS,CALLE,PELUQUEROS,CALLE,TIZAYUCA,0,sn,NA,NA,0,NA,COLONIA,michoacana,NA,NA,NA,15240,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,023A,006,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.44589245,-99.11430033999999,2010-07
9230363,09015611162000237000000000S6,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 5) BENITO JUAREZ,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,Taxqueña,CALLE,ENRICO MARTINEZ,CALLE,BUARELI,AVENIDA,EMILIO DONDE,1620,NA,NA,NA,0,NA,COLONIA,Paseos de Taxqueñapaseos de taxquena,NA,NA,NA,04250,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1228,040,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.33982788,-99.1306774,2020-04
9229608,09010611162000187000000000S4,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 4) LAZARO CARDENAS,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,CONSTITUYENTES,AVENIDA,DELAS TORRES,CALLE,ACUEDUCTO,CALLE,JACARANDA,813,NA,NA,NA,NA,NA,COLONIA,BELÉM DE LAS FLORES,NA,NA,NA,01110,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,2076,013,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.39835243,-99.215467,2020-04
9230662,09016611162000147000000000S5,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 2) MIGUEL BERNARD,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,Río San Joaquín,AVENIDA,RIO SAN JOAQUIN,CALZADA,SANTA CRUZ,CALZADA,LEGARIA,133,NA,NA,NA,0,NA,COLONIA,lomas de sotelo,NA,NA,NA,11200,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0228,001,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.45168395,-99.21363128,2020-04
9229384,09009611162000086000000000S0,CENTRO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS (CECYT 15) DIODORO ANTUNEZ ECHEGARAY,INSTITUTO POLITÉCNICO NACIONAL,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,DR. GASTON MELO,CALLE,DR. GASTON MELO,CARRETERA,CONSTITUYENTE,CALLE,CARLOS VILLANUEVA,41,NA,NA,NA,NA,NA,COLONIA,PUEBLO SAN ANTONIO TECÓMITL,NA,NA,NA,12000,09,Ciudad de México,009,Milpa Alta,0011,San Antonio Tecómitl,0401,018,NA,NA,HTTPS://WWW.IPN.MX/,Fijo,19.22111594,-98.99570891,2020-04
643394,09005611152000176001000000U8,CENTRO DE ESTUDIOS  TECNOLOGICOS INDUSTRIAL Y DE SERVICIOS NUMERO 7 TURNO MATUTINO,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,51 a 100 personas,AVENIDA,LUIS ESPINOZA,AVENIDA,JUAREZ,CALLE,SOLIDARIDAD NACIONAL,CALLE,15 DE DICIEMBRE,NA,SN,NA,NA,NA,NA,COLONIA,SOLIDARIDAD NACIONAL,NA,NA,NA,07268,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2786,026,NA,CETIS007.DIR@UEMSTIS.SEMS.GOB.MX,WWW.CETIS7.EDU.MX,Fijo,19.53539109,-99.15768275,2010-07
8564993,09010611161000133000000000U0,CENTRO DE ESTUDIOS ANGLOMETROPOLITANO,CENTRO DE ESTUDIOS ANGLOMETROPOLITANO SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,AVENIDA,TOLUCA,CERRADA,TOLUCA,CALLE,DON MANUELITO,AVENIDA,RÓMULO OFARRIL,342,SN,NA,NA,0,NA,COLONIA,OLIVAR DE LOSPADRES,NA,NA,NA,01780,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1186,004,55934910,NA,NA,Fijo,19.34063858,-99.21310741000002,2019-11
8947718,09002611161000072000000000U7,COLEGIO DE MATEMATICAS AZCAPOTZALCO,NA,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,AZTECAS,AVENIDA,AZCAPOTZALCO,CALLE,REFORMA,EJE VIAL,MANUEL ACUNA,16,NA,NA,NA,NA,NA,COLONIA,AZCAPOTZALCO CENTRO,NA,NA,NA,02000,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0468,021,NA,NA,NA,Fijo,19.47967495,-99.18725702,2019-11
1059385,09003611162000107000000000U7,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL SUR,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611162,Escuelas de educación media superior del sector público,251 y más personas,OTRO (ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,OTRO (ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,OTRO (ESPECIFIQUE),SIN REFERENCIA,OTRO (ESPECIFIQUE),BARDA,NA,SN,NA,NA,NA,NA,OTRO (ESPECIFIQUE),CIUDAD UNIVERSITARIA,NA,NA,NA,04510,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0770,022,NA,NA,WWW.CCH-SUR.UNAM.MX,Fijo,19.31154057,-99.19740227000001,2010-07
846450,09005611162000157000000000U7,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL VALLEJO,UNAM,611162,Escuelas de educación media superior del sector público,251 y más personas,EJE VIAL,CENTRAL (LAZARO CARDENAS),EJE VIAL,4 NORTE (AVENIDA FORTUNA),CALLE,JOSE GUADALUPE LOPEZ VELARDE,AVENIDA,HOSPITAL JUÁREZ (NORTE 1-C),0,SN,NA,NA,0,NA,COLONIA,AMPL MAGDALENA DE LAS SALINAS,NA,NA,NA,07760,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1256,001,5550972101,NA,WWW.CCH-VALLEJO.UNAM.MX,Fijo,19.4840229,-99.1421841,2010-07
755836,09007611161000224001000000U3,COLEGIO DE CIENCIAS MATEMATICAS,COLEGIO TECNOLOGICO DE MEXICO AC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALZADA,GENERAL IGNACIO ZARAGOZA,CALLE,BUSTAMANTE,CERRADA,BUGAMBILIA,CALLE,CADETES,1329,NA,NA,NA,NA,NA,COLONIA,TEPALCATES,NA,NA,NA,09210,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0021,006,5557635628,INFORMES@TECDEMEXICO.EDU.MX,WWW.TECDEMEXICO.EDU.MX,Fijo,19.39607305,-99.05582832,2014-12
846451,09007611162000247000000000U2,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL ORIENTE,NA,611162,Escuelas de educación media superior del sector público,251 y más personas,PERIFERICO,CANAL DE SAN JUAN,OTRO (ESPECIFIQUE),SIN REFERENCIA,AVENIDA,UNIVERSIDAD,AVENIDA,CENTRAL,NA,SN,NA,NA,NA,NA,COLONIA,TEPALCATES,NA,NA,NA,09210,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0229,001,5577366316,NA,WWW.CCHORIENTE.UNAM.MX,Fijo,19.38502877,-99.06038306,2010-07
817896,09005611162000146000000000U0,COLEGIO DE BACHILLERES PLANTEL 9 ARAGON,COLEGIO DE BACHILLERES PLANTEL 9 ARAGON 09DCB0015L TURNO VESPERTINO,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,1527,AVENIDA,FRANCISCO MORAZAN,AVENIDA,414-A,CALLE,1525,NA,SN,NA,NA,NA,NA,COLONIA,SAN JUAN DE ARAGON 6TA SECC,NA,NA,NA,07918,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2004,026,5557962124,HUGO.HERNANDEZ12@BACHILLERES.EDU.MX,WWW.CB9ARAGON.COM,Fijo,19.46784071,-99.06477273,2010-07
783081,09007611162000096000000000U3,COLEGIO DE BACHILLERES PLANTEL 7,EL GOBIERNO DEL DF,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,GUERRA DE REFORMA,CALLE,BATALLA DE LOMA ALTA,EJE VIAL,5 SUR (LEYES DE REFORMA),CALLE,4 DE DICIEMBRE DE 1860,NA,SN,NA,NA,NA,NA,COLONIA,LEYES DE REFORMA 3RA SECCION,NA,NA,NA,09310,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0411,001,5556004848,NA,NA,Fijo,19.37918827,-99.06933982,2010-07
783102,09007611162000086001000000U4,COLEGIO DE BACHILLERES PLANTEL 7,EL GOBIERNO DEL DF,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,GUERRA DE REFORMA,CALLE,BATALLA DE LOMA ALTA,EJE VIAL,5 SUR (LEYES DE REFORMA),CALLE,4 DE DICIEMBRE DE 1860,NA,SN,NA,NA,NA,NA,COLONIA,LEYES DE REFORMA 3RA SECCION,NA,NA,NA,09310,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,0411,001,5556004848,NA,NA,Fijo,19.3790277,-99.06937028,2010-07
817895,09005611162000116000000000U3,COLEGIO DE BACHILLERES PLANTEL 9 ARAGON,COLEGIO DE BACHILLERES PLANTEL 9 ARAGON TURNO MATUTINO CLAVE 09DCB0015L,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,1527,AVENIDA,FRANCISCO MORAZAN,AVENIDA,414-A,CALLE,1525,NA,SN,NA,NA,NA,NA,COLONIA,SAN JUAN DE ARAGON 6TA SECC,NA,NA,NA,07918,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2004,026,5557962223,HUGO.HERNANDEZ12@BACHILLERES.EDU.MX,WWW.CB9ARAGON.COM,Fijo,19.4678609,-99.06476488,2010-07
1054842,09011611122000825001000000U1,COLEGIO DE BACHILLERES PLANTEL 16 TLAHUAC MANUEL CHAVARRIA CHAVARRIA,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,OCEANO DE LAS TEMPESTADES,CALLE,MONTES DE LAS CORDILLERAS,CALLE,MONTES PIRINEOS,CALLE,MAR DE LAS CRISIS,NA,SN,NA,NA,NA,NA,COLONIA,SELENE,NA,NA,NA,13420,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0255,006,NA,NA,WWW.GOB.MX/BACHILLERES,Fijo,19.289146,-99.00885089999998,2010-07
1000347,09003611162000026001000000U9,COLEGIO DE BACHILLERES PLANTEL 17,COLEGIO DE BACHILLERES,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,HUITZILOPOCHTLI,CALLE,NAYARITAS,CALLE,TARASCOS,CALLE,CHONTALES,0,SN,NA,NA,0,NA,COLONIA,NAYARITAS,NA,NA,NA,04300,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0658,036,5531982375,LUISROBERTO.CARRILLO@BACHILLERES.EDU.MX,NA,Fijo,19.32174471,-99.15282836,2010-07
846775,09005611162000126001000000U2,COLEGIO DE BACHILLERES PLANTEL 2 TURNO VESPERTINO,COLEGIO DE BACHILLERES PLANTEL 2,611162,Escuelas de educación media superior del sector público,251 y más personas,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,PONIENTE 152,AVENIDA,MIGUEL OTHON DE MENDIZABAL ORIENTE,CALLE,PONIENTE 152,0,SN,NA,NA,NA,NA,COLONIA,LINDAVISTA PATERA VALLEJO,NA,NA,NA,02300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0510,001,5555677601,NA,NA,Fijo,19.50206913,-99.15028000999999,2010-07
731162,09007611162000107001000000U8,COLEGIO DE BACHILLERES PLANTEL 6 VICENTE GUERRERO,NA,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,DIAZ SOTO Y GAMA,PERIFERICO,CANAL DE SAN JUAN,CALLE,CAMPAÑA DEL ÉBANO,CALLE,COMBATE DE CELAYA,0,SN,NA,NA,0,NA,UNIDAD HABITACIONAL,UNIDAD HAB VICENTE GUERRERO,NA,NA,NA,09200,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1049,015,NA,GRISEL.HERNANDEZ@BACHILLERES.EDU.MX,NA,Fijo,19.35858174,-99.05547395,2014-12
940814,09013611162000125001000000U8,COLEGIO DE BACHILLERES PLANTEL 13 XOCHIMILCO TEPEPAN,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,CAMINO VIEJO A SANTIAGO,CALLE,CARRETERA VIEJA A SANTIAGO,CALLE,ANTIGUO CAMINO A XOCHIMILCO,CALLE,CARRETERA VIEJA A SANTIAGO,NA,SN,NA,NA,NA,NA,COLONIA,LA NORIA,NA,NA,NA,16030,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,1347,029,5556769443,RODRIGOABRAHAM.TORRES@BACHILLERES.EDU.MX,NA,Fijo,19.26155069,-99.12546848999999,2014-12
1019533,09008611162000036001000000U7,COLEGIO DE BACHILLERES PLANTEL 15 CONTRERAS,COLEGIO DE BACHILLERES,611162,Escuelas de educación media superior del sector público,51 a 100 personas,PRIVADA,NUBE,CALLE,VIOLETA,CALLE,DALIA,PRIVADA,NUBE,NA,SN,NA,NA,NA,NA,COLONIA,PUEBLO NUEVO BAJO,NA,NA,NA,10600,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0230,007,5556834333,AUHONDA@YAHOO.COM.MX,CBACHILLERES.EDU.MX,Fijo,19.31015892,-99.24481449,2010-07
7706200,09008611162000056000000000U5,COLEGIO DE BACHILLERES PLANTEL 15 MAGDALENA CONTRERAS TURNO MATUTINO,COLEGIO DE BACHILLERES,611162,Escuelas de educación media superior del sector público,101 a 250 personas,PRIVADA,NUBE,CALLE,VIOLETA,CALLE,DALIA,PRIVADA,NUBE,NA,SN,NA,NA,NA,NA,COLONIA,PUEBLO NUEVO BAJO,NA,NA,NA,10600,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0230,007,NA,NA,NA,Fijo,19.31017922,-99.24478293,2019-11
1054841,09011611122000283001000000U3,COLEGIO DE BACHILLERES PLANTEL 16 TLAHUAC MANUEL CHAVARRIA CHAVARRIA,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,OCEANO DE LAS TEMPESTADES,CALLE,MONTES DE LAS CORDILLERAS,CALLE,MONTES PIRINEOS,CALLE,MAR DE LAS CRISIS,NA,SN,NA,NA,NA,NA,COLONIA,SELENE,NA,NA,NA,13420,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,0255,006,NA,NA,WWW.GOB.MX/BACHILLERES,Fijo,19.28914557,-99.00884816,2010-07
755412,09005611162000035000000000U5,COLEGIO DE BACHILLERES PLANTEL 11 NUEVA ATZACOALCO TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,CLAUDIO CORTES,OTRO (ESPECIFIQUE),NINGUNO,CALLE,SAN JUANICO,CALLE,ALFONSO PRUNEDA,NA,SN,NA,NA,NA,NA,COLONIA,AMPLIACION GABRIEL HERNANDEZ,NA,NA,NA,07080,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2697,003,5557151997,NA,NA,Fijo,19.50448405,-99.09512529,2010-07
940809,09013611162000073001000000U0,COLEGIO DE BACHILLERES PLANTEL 13 XOCHIMILCO TEPEPAN,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,CAMINO VIEJO A SANTIAGO,CALLE,CARRETERA VIEJA A SANTIAGO,CALLE,ANTIGUO CAMINO A XOCHIMILCO,CALLE,CARRETERA VIEJA A SANTIAGO,NA,SN,NA,NA,NA,NA,COLONIA,LA NORIA,NA,NA,NA,16030,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,1347,029,5556769443,RODRIGOABRAHAM.TORRES@BACHILLERES.EDU.MX,NA,Fijo,19.26154922,-99.12546844,2014-12
755411,09005611162000065001000000U2,COLEGIO DE BACHILLERES PLANTEL 11 NUEVA ATZACOALCO TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,CLAUDIO CORTES,OTRO (ESPECIFIQUE),NINGUNO,CALLE,SAN JUANICO,CALLE,ALFONSO PRUNEDA,NA,SN,NA,NA,NA,NA,COLONIA,AMPLIACION GABRIEL HERNANDEZ,NA,NA,NA,07080,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2697,003,5557151997,NA,NA,Fijo,19.50446326,-99.09513354,2010-07
641356,09002611162000046001000000U9,COLEGIO DE BACHILLERES NO 18 TURNO VESPERTINO,COLEGIO DE BACHILLERES NÚMERO 18,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,MANUEL SALAZAR,CALLE,ROMAN ÁLVAREZ,CALLE,GENERAL LUCIO BLANCO,CALLE,RENACIMIENTO,18,SN,NA,NA,0,NA,COLONIA,SAN JUAN TLIHUACA,NA,NA,NA,02400,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0256,033,5569163223,NA,WWW.CBACHILLERES.EDE.MX,Fijo,19.48795654,-99.20797128,2010-07
7760911,09003611162000146000000000U5,COLEGIO DE BACHILLERES NUMERO CUATRO,COLEGIO DE BACHILLERES NUMERO 4,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,MANUELA SAENZ,CALLE,PAULA PERALDO,CALLE,ROSA MARIA SEQUEIRA,CALLE,MANUELA CAÑIZARES,NA,SN,NA,NA,NA,NA,UNIDAD HABITACIONAL,UNIDAD INFONAVIT CULHUACAN,NA,NA,NA,04480,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,175A,031,NA,NA,WWW.CBACHILLERES.EDU.MX,Fijo,19.324058,-99.12022092,2019-11
680558,09002611162000057001000000U6,COLEGIO DE BACHILLERES PLANTEL 1 EL ROSARIO,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,251 y más personas,EJE VIAL,5 NORTE (AVENIDA DE LAS CULTURAS),CALLE,CULTURA GRIEGA,CALLE,MECANICOS,CALLE,MERCADERES,0,SN,NA,NA,0,NA,COLONIA,UNIDAD EL ROSARIO INFONAVIT,NA,NA,NA,02100,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0025,002,5569167097,NA,NA,Fijo,19.5117439,-99.19793841000002,2010-07
743567,09017611162000036000000000U8,COLEGIO DE BACHILLERES PLANTEL 10 AEROPUERTO TURNO VESPERTINO,COLEGIO DE BACHILLERES PLANTEL 10 AEROPUERTO,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,ADOLFO LOPEZ MATEOS,EJE VIAL,1 NORTE (MIGUEL LEBRIJA),EJE VIAL,4 ORIENTE (RIO CHURUBUSCO),EJE VIAL,1 NORTE (MIGUEL LEBRIJA),0,SN,NA,NA,NA,NA,COLONIA,AMPL AVIACION CIVIL,NA,NA,NA,15740,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1030,028,5557006576,NA,NA,Fijo,19.41422923,-99.07495784,2010-07
978693,09003611162000047000000000U5,COLEGIO DE BACHILLERES 4,COLEGIO DE BACHILLERES NÚMERO CUATRO,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,MANUELA SAENZ,CALLE,PAULA PERALDO,CALLE,ROSA MARIA SEQUEIRA,CALLE,MANUELA CAÑIZARES,NA,SN,NA,NA,NA,NA,UNIDAD HABITACIONAL,UNIDAD INFONAVIT CULHUACAN,NA,NA,NA,04480,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,175A,031,NA,NA,WWW.CBACHILLERES.EDU.MX,Fijo,19.3240561,-99.12019252,2010-07
983474,09004611162000036000000000U6,COLEGIO DE BACHILLERES 8,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,JOSE MARIA CASTORENA,CALLE,SAN JOSE DE LOS CEDROS,CALLE,SAN JOSE DE LOS CEDROS,CALLE,JULIÁN ADAME,150,NA,NA,NA,NA,NA,COLONIA,MOLINITO,NA,NA,NA,05010,09,Ciudad de México,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0354,008,NA,NA,CB.EDU.MX,Fijo,19.36468786,-99.28428824,2014-12
8632305,09009611162000066000000000U2,COLEGIO DE BACHILLERES MILPA ALTA NO 14,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,TLAXCALA,CALLE,NINGUNO,CALLE,TLAXCALA NORTE,CALLE,SINALOA,245,NA,NA,NA,NA,NA,PUEBLO,VILLA MILPA ALTA,NA,NA,NA,12000,09,Ciudad de México,009,Milpa Alta,0001,Villa Milpa Alta,0492,004,NA,NA,NA,Fijo,19.20096357,-99.02987669,2019-11
641332,09002611162000021001000000U2,COLEGIO DE BACHILLERES N 18,COLEGIO DE BACHILLERES N18,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,MANUEL SALAZAR,CALLE,ROMAN ÁLVAREZ,CALLE,GENERAL LUCIO BLANCO,CALLE,RENACIMIENTO,18,SN,NA,NA,0,NA,COLONIA,SAN JUAN TLIHUACA,NA,NA,NA,02400,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0256,033,5569163223,NA,WWW.CBACHILLERES.EDU.MX,Fijo,19.48794745,-99.207973139999993,2010-07
794909,09006611162000027001000000U0,COLEGIO DE BACHILLERES 3 TV,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,EJE VIAL,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),CALLE,ISLA,AVENIDA,AVENIDA DE LAS TORRES,AVENIDA,AVENIDA DE LAS TORRES,NA,SN,NA,NA,NA,NA,COLONIA,INFONAVIT IZTACALCO,NA,NA,NA,08900,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0823,013,5556577811,NA,NA,Fijo,19.38536824,-99.1112494,2010-07
9098921,09015611162000206000000000U1,COLEGIO DE BACHILLERES,GOBIERNO,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,CALLEJON SAN SALVADOR EL VERDE,CALLE,5 DE FEBRERO,CALLE,SAN SALVADOR EL VERDE,127,NA,NA,NA,NA,SN,COLONIA,CENTR0,NA,NA,NA,06080,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1055,017,NA,NA,NA,Fijo,19.4238277,-99.1363746,2019-11
794908,09006611162000037001000000U9,COLEGIO DE BACHILLERES 3 TM,SECRETARIA DE EDUCACION PÚBLICA,611162,Escuelas de educación media superior del sector público,251 y más personas,EJE VIAL,3 ORIENTE (FRANCISCO DEL PASO Y TRONCOSO),CALLE,ISLA,AVENIDA,AVENIDA DE LAS TORRES,AVENIDA,AVENIDA DE LAS TORRES,NA,SN,NA,NA,NA,NA,COLONIA,INFONAVIT IZTACALCO,NA,NA,NA,08900,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0823,013,5556577811,NA,NA,Fijo,19.38557554,-99.11129862999998,2010-07
662538,09005611162000096001000000U7,COLEGIO DE BACHILLERES,COLEGIO DE BACHILLERES TURNO MATUTINO,611162,Escuelas de educación media superior del sector público,51 a 100 personas,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,PONIENTE 152,AVENIDA,MIGUEL OTHON DE MENDIZABAL ORIENTE,CALLE,PONIENTE 152,NA,SN,NA,NA,NA,NA,COLONIA,LINDAVISTA PATERA VALLEJO,NA,NA,NA,02300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0510,001,5555677601,NA,NA,Fijo,19.50164866,-99.15010762999998,2010-07
9298960,09015611162000261000000000U6,"CENTRO DE DIFUSIÓN DE LA CULTURA ""RAFAEL GALVÁN MALDONADO""",UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,Zacatecas,CALLE,Córdoba,CALLE,Orizaba,AVENIDA,Querétaro,94,NA,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1110,006,NA,NA,http://www.uam.mx/_serv_comunidad/centros_culturales.html,Fijo,19.41592724,-99.15865235000001,2020-11
